Humidity,Apparent Temperature (C)
0.71,21.33333333
0.54,25
0.54,26.11111111
0.48,27.96666667
0.43,28.76666667
0.65,26.11111111
0.51,25.74444444
0.42,26.11111111
0.58,25
0.6,23.00555556
0.81,21.11111111
0.9,17.77777778
0.8,18.93888889
0.57,21.11111111
0.61,20
0.73,18.61111111
0.37,12.77777778
0.41,11.66666667
0.76,8.916666667
0.52,7.311111111
0.58,5.761111111
0.65,3.366666667
0.65,3.75
0.63,7.1
0.52,11.96111111
0.47,13.88888889
0.42,15
0.4,15.86666667
0.38,17.22222222
0.39,16.11111111
0.38,17.06666667
0.36,16.11111111
0.38,17.22222222
0.35,16.92777778
0.34,17.22222222
0.36,16.11111111
0.55,11.45555556
0.66,8.438888889
0.61,11.66666667
0.57,11.63333333
0.81,17.77777778
0.9,16.11111111
0.84,15.86666667
0.93,15.55555556
0.9,15.55555556
0.9,15.66111111
0.87,16.11111111
0.84,17.77777778
0.79,19.89444444
0.73,22.22222222
0.66,23.88888889
0.61,24.95
0.62,25
0.54,26.11111111
0.46,27.43333333
0.41,27.08333333
0.41,27.08333333
0.44,26.17777778
0.54,25
0.57,22.77777778
0.57,22.53333333
0.63,21.11111111
0.68,20
0.84,17.65555556
0.93,15.55555556
0.87,16.11111111
0.77,16.75555556
0.83,15
0.9,13.88888889
0.9,12.96666667
0.83,15
0.73,17.77777778
0.64,20.90555556
0.5,23.88888889
0.45,25
0.42,26.02222222
0.41,27.08333333
0.35,27.18333333
0.33,26.99444444
0.33,27.07777778
0.33,27.07777778
0.33,26.78888889
0.34,26.73333333
0.45,25
0.52,22.73888889
0.63,20
0.65,19.44444444
0.68,19.01111111
0.78,17.22222222
0.75,17.22222222
0.88,15.62222222
0.8,15
0.81,15.55555556
0.81,15.97222222
0.87,15
0.73,17.77777778
0.63,21.06111111
0.58,23.88888889
0.39,26.97777778
0.37,28.11111111
0.36,28.17222222
0.34,29.07777778
0.32,29.92777778
0.35,30.38333333
0.32,30.05
0.37,29.42777778
0.4,28.49444444
0.47,27.43888889
0.59,24.44444444
0.68,22.22222222
0.56,24.44444444
0.61,22.43333333
0.84,16.66666667
0.93,16.11111111
0.79,12.44444444
0.81,16.11111111
0.9,13.88888889
0.93,13.12222222
0.87,15
0.75,17.22222222
0.65,19.73888889
0.57,20.55555556
0.46,22.22222222
0.39,23.75
0.36,23.88888889
0.33,25
0.36,24.86111111
0.36,23.88888889
0.41,23.88888889
0.41,25
0.41,23.88888889
0.41,22.77777778
0.49,20.31111111
0.56,17.77777778
0.67,16.11111111
0.68,15.34444444
0.74,13.33333333
0.74,12.77777778
0.8,12.16666667
0.8,8.733333333
0.8,9.372222222
0.8,10.41666667
0.66,12.22222222
0.55,15
0.42,17.1
0.43,17.77777778
0.37,18.88888889
0.38,18.90555556
0.3,21.11111111
0.28,22.22222222
0.26,23.78333333
0.29,22.77777778
0.34,22.77777778
0.32,24.81111111
0.34,23.88888889
0.41,22.77777778
0.54,19.37222222
0.67,16.11111111
0.67,16.11111111
0.73,15.18888889
0.75,14.44444444
0.83,12.22222222
0.79,14.49444444
0.83,12.22222222
0.83,11.66666667
0.89,12.58333333
0.83,15
0.68,20
0.64,21.94444444
0.58,23.88888889
0.5,25
0.4,25.95555556
0.39,26.97777778
0.33,27.07777778
0.35,27.21666667
0.33,27.07777778
0.4,27.47222222
0.41,27.34444444
0.39,26.97777778
0.45,25
0.49,23.19444444
0.53,21.11111111
0.55,20
0.75,16.28333333
0.78,15
0.83,13.88888889
0.62,17.72777778
0.77,13.33333333
0.77,13.33333333
0.83,11.52777778
0.77,13.88888889
0.65,17.77777778
0.47,21.04444444
0.41,22.77777778
0.32,25
0.34,26.06111111
0.28,26.48333333
0.33,27.07777778
0.27,26.85555556
0.27,27.62777778
0.24,27.5
0.26,27.58333333
0.27,26.81111111
0.36,26.11111111
0.37,24.2
0.57,20
0.53,20.55555556
0.5,20.45
0.54,19.44444444
0.6,17.77777778
0.86,14.49444444
0.77,14.44444444
0.65,18.33333333
0.7,18.47222222
0.65,18.88888889
0.57,21.11111111
0.55,22.06666667
0.48,23.88888889
0.5,25
0.5,25
0.54,25
0.5,25
0.49,25.13888889
0.54,23.88888889
0.47,25
0.52,23.83888889
0.48,23.88888889
0.53,22.77777778
0.64,20.95555556
0.78,17.77777778
0.84,16.66666667
0.75,17.1
0.78,16.11111111
0.9,15
0.79,13.13888889
0.83,13.88888889
0.83,13.88888889
0.87,13.4
0.9,12.77777778
0.83,13.88888889
0.84,13.88888889
0.78,15
0.83,13.88888889
0.85,14.82777778
0.93,13.88888889
0.9,13.88888889
0.91,13.85555556
0.9,13.88888889
0.78,16.11111111
0.72,17.08333333
0.73,17.77777778
0.67,17.22222222
0.81,15.29444444
0.9,12.77777778
0.86,12.22222222
0.83,13.47222222
0.86,11.66666667
0.86,11.66666667
0.87,6.494444444
0.66,13.33333333
0.77,11.66666667
0.74,11.14444444
0.61,11.11111111
0.66,11.11111111
0.59,12.62222222
0.59,13.88888889
0.47,15
0.54,14.01111111
0.44,15
0.47,15
0.38,17.13333333
0.44,16.11111111
0.51,15
0.39,14.16666667
0.51,15
0.59,13.88888889
0.68,11.42222222
0.89,6.055555556
0.86,7.444444444
0.87,5.594444444
0.64,11.66666667
0.71,11.66666667
0.9,12.22222222
0.89,6.4
0.89,5.761111111
0.89,7.3
0.93,5.394444444
0.8,11.11111111
0.73,12.71111111
0.67,15
0.56,17.77777778
0.52,19.63888889
0.42,21.11111111
0.4,20
0.43,19.95
0.38,22.22222222
0.67,16.11111111
0.72,15.74444444
0.58,16.11111111
0.83,15
0.85,14.15
0.83,13.88888889
0.9,13.33333333
0.9,13.3
0.89,5.522222222
0.93,3.083333333
0.95,6.388888889
0.93,5.555555556
0.93,3.594444444
0.93,5.777777778
0.93,7.222222222
0.89,8.888888889
0.84,10.05
0.72,12.22222222
0.64,13.88888889
0.56,15.93888889
0.52,17.22222222
0.64,13.88888889
0.48,16.97777778
0.44,16.11111111
0.52,16.11111111
0.5,16.2
0.55,15
0.59,13.88888889
0.7,12.81111111
0.74,12.22222222
0.83,10.55555556
0.86,8.105555556
0.89,7.444444444
0.89,6.805555556
0.9,6.983333333
0.93,6.111111111
0.96,4.444444444
0.96,2.438888889
1,6.111111111
0.93,8.888888889
0.8,12.23888889
0.6,15
0.52,16.11111111
0.53,16.94444444
0.48,17.22222222
0.43,18.88888889
0.44,18.66666667
0.43,18.88888889
0.43,18.88888889
0.46,17.82777778
0.46,17.77777778
0.48,17.22222222
0.61,15.27777778
0.74,12.22222222
0.77,11.66666667
0.85,10.45
0.9,12.22222222
0.86,12.22222222
0.81,11.63333333
0.86,12.22222222
0.9,11.66666667
0.88,11.65
0.86,12.22222222
0.83,12.77777778
0.73,14.84444444
0.62,16.11111111
0.54,17.22222222
0.54,19.01111111
0.46,22.22222222
0.38,22.22222222
0.32,21.23333333
0.32,20
0.29,21.11111111
0.32,21.89444444
0.47,18.88888889
0.5,17.77777778
0.59,15.36111111
0.72,13.88888889
0.75,13.88888889
0.62,15.55555556
0.69,13.88888889
0.74,12.77777778
0.79,4.316666667
0.83,10.55555556
0.86,7.622222222
0.87,7.211111111
0.89,6.422222222
0.83,7.305555556
0.8,11.25
0.62,15
0.54,17.22222222
0.53,17.67222222
0.48,18.88888889
0.42,21.11111111
0.39,21.96111111
0.41,21.11111111
0.38,22.22222222
0.4,20
0.37,20
0.4,17.77777778
0.41,16.14444444
0.42,13.88888889
0.42,13.33333333
0.48,11.66666667
0.65,6.427777778
0.71,5.088888889
0.63,13.61666667
0.76,3.75
0.79,2.527777778
0.77,3.033333333
0.71,5.494444444
0.61,11.11111111
0.55,12.72777778
0.47,15
0.48,16.11111111
0.48,16.16111111
0.48,16.11111111
0.48,16.11111111
0.44,17.17222222
0.48,17.22222222
0.44,17.22222222
0.44,17.31111111
0.44,17.22222222
0.44,17.22222222
0.48,16.12777778
0.55,15
0.6,14.44444444
0.61,14.55
0.69,13.33333333
0.64,13.88888889
0.83,8.8
0.64,14.44444444
0.69,13.33333333
0.72,12.86666667
0.74,12.22222222
0.72,12.77777778
0.57,15.85
0.52,17.22222222
0.46,17.77777778
0.43,18.7
0.35,20
0.3,21.11111111
0.35,20.98888889
0.3,22.22222222
0.3,22.22222222
0.32,21.11111111
0.3,21.11111111
0.37,18.88888889
0.47,16.38888889
0.61,12.22222222
0.64,11.66666667
0.74,10.08333333
0.68,10.55555556
0.74,10
0.59,13.11111111
0.89,7.222222222
0.93,6.666666667
0.85,6.572222222
0.86,7.222222222
0.74,12.22222222
0.59,15.86666667
0.54,17.22222222
0.4,20
0.34,22.05
0.27,22.22222222
0.29,23.88888889
0.3,22.95
0.25,23.88888889
0.26,25
0.28,24.87777778
0.32,23.88888889
0.4,20
0.43,19.15
0.48,17.22222222
0.5,16.11111111
0.5,15.58888889
0.46,15.55555556
0.53,14.44444444
0.81,12.46666667
0.61,12.22222222
0.64,12.22222222
0.71,11.66666667
0.72,12.22222222
0.72,12.77777778
0.6,17.01666667
0.57,20
0.44,22.77777778
0.42,24.86111111
0.37,26.87222222
0.32,26.64444444
0.34,26.28333333
0.39,26.97777778
0.42,26.11111111
0.32,26.70555556
0.38,23.88888889
0.48,22.77777778
0.55,20.41666667
0.65,17.77777778
0.67,16.66666667
0.74,15.88333333
0.92,0.555555556
0.84,-2.261111111
0.96,-1.666666667
0.96,-1.666666667
0.96,-1.527777778
0.96,-4.005555556
0.92,-1.111111111
0.81,-2.544444444
0.78,-1.427777778
0.69,1.022222222
0.62,1.794444444
0.6,4.166666667
0.6,6.111111111
0.59,4.694444444
0.65,7.222222222
0.55,7.222222222
0.64,6.144444444
0.82,2.777777778
0.76,0.527777778
0.8,-0.166666667
0.72,-0.127777778
0.82,0.555555556
0.88,-0.416666667
0.88,-3.461111111
0.93,10.55555556
0.93,5.433333333
0.96,11.11111111
0.96,11.11111111
0.93,11.14444444
0.93,11.11111111
0.93,11.11111111
0.93,11.14444444
0.93,11.11111111
0.93,12.22222222
0.91,12.74444444
0.9,12.77777778
0.93,12.22222222
0.9,12.76111111
0.9,12.77777778
0.9,12.77777778
0.93,12.20555556
0.93,12.22222222
0.93,11.11111111
0.93,6.822222222
0.93,6.627777778
0.93,5.538888889
0.9,5.238888889
0.93,4.488888889
0.89,4.488888889
0.9,2.522222222
0.93,3.083333333
0.86,3.083333333
0.89,2.094444444
0.86,2.205555556
0.86,2.205555556
0.93,0.961111111
0.93,0.622222222
0.93,0.972222222
0.93,0.733333333
0.86,0.455555556
0.93,0.455555556
0.93,0.583333333
0.86,0.622222222
0.93,0.455555556
0.87,0.677777778
0.86,0.622222222
0.93,1.377777778
0.94,0.755555556
0.93,0.455555556
0.89,0.972222222
0.9,1.144444444
0.93,1.377777778
0.89,1.677777778
0.87,2.133333333
0.93,2.072222222
0.93,2.527777778
0.9,3.361111111
0.86,3.211111111
0.86,3.466666667
0.87,3.6
0.86,3.75
0.76,4.327777778
0.76,4.366666667
0.71,6.894444444
0.66,6.777777778
0.65,10.08888889
0.71,5.894444444
0.66,8.438888889
0.69,6.938888889
0.73,5.394444444
0.79,5.394444444
0.8,5.316666667
0.76,5.761111111
0.73,5.761111111
0.74,6.338888889
0.76,5.088888889
0.82,5
0.92,4.216666667
0.89,1.672222222
0.92,3.888888889
0.83,3
0.92,3.888888889
0.89,3.888888889
0.9,3.783333333
0.79,7.222222222
0.76,7.305555556
0.67,10.86666667
0.57,12.22222222
0.59,12.77777778
0.59,12.77777778
0.64,12.77777778
0.64,12.77777778
0.76,10.20555556
0.83,7.305555556
0.83,7.777777778
0.87,6.661111111
0.86,5.75
0.89,4.877777778
0.87,6.172222222
0.93,4.877777778
0.93,4.238888889
0.82,7.872222222
0.93,4.238888889
0.86,4.877777778
0.92,3.244444444
0.92,1.072222222
0.92,0.761111111
0.92,2.083333333
0.86,4.072222222
0.83,5.761111111
0.77,11.06111111
0.69,12.77777778
0.67,15
0.61,14.98333333
0.58,16.11111111
0.72,13.88888889
0.75,12.95
0.74,12.22222222
0.77,11.11111111
0.83,10.15555556
0.83,8.705555556
0.77,10.55555556
0.77,10.60555556
0.77,10.55555556
0.8,8.438888889
0.91,5.05
0.77,10.55555556
0.77,10.55555556
0.79,10.71111111
0.72,12.22222222
0.72,12.22222222
0.78,11.07777778
0.86,7.022222222
0.86,11.11111111
0.81,12.1
0.74,12.22222222
0.74,12.22222222
0.72,13.78333333
0.72,13.88888889
0.67,13.88888889
0.68,12.82777778
0.77,8.705555556
0.83,8.888888889
0.88,7.277777778
0.86,7.222222222
0.89,6.111111111
0.93,3.688888889
0.96,5
0.92,4.444444444
0.96,7.261111111
0.93,3.594444444
0.93,5
0.93,4
0.93,6.111111111
0.93,5.75
0.94,5.216666667
0.93,5.75
0.96,5.494444444
0.93,7.427777778
0.93,8.438888889
0.93,8.438888889
0.93,11.09444444
0.93,11.11111111
0.93,11.11111111
0.93,11.07777778
0.93,9.011111111
0.93,10
0.99,7.122222222
0.93,7.222222222
0.96,7.222222222
0.96,7.483333333
0.96,7.777777778
0.96,7.777777778
0.95,7.527777778
0.96,7.777777778
0.96,8.333333333
0.97,6.644444444
0.96,7.305555556
0.96,7.777777778
0.96,7.1
0.96,6.055555556
1,6.4
0.92,11.43888889
0.9,13.88888889
0.72,17.22222222
0.7,17.58333333
0.7,17.77777778
0.72,17.22222222
0.83,14.91111111
0.9,12.77777778
0.86,12.22222222
0.93,11.19444444
0.93,8.705555556
0.93,7.766666667
0.89,10.05
0.89,7.766666667
0.89,7.1
0.92,8.133333333
0.93,7.444444444
0.93,7.444444444
0.93,6.966666667
0.93,7.222222222
0.93,5.75
0.9,7.916666667
0.93,10
0.83,12.77777778
0.73,15.71111111
0.63,17.22222222
0.56,18.88888889
0.6,18.87222222
0.65,17.77777778
0.72,17.22222222
0.7,15.26111111
0.77,13.88888889
0.77,12.77777778
0.8,12.25555556
0.93,10
0.89,9.372222222
0.93,9.205555556
0.93,9.444444444
0.93,8.733333333
0.96,6.127777778
0.96,6.805555556
0.96,5.522222222
0.93,5.272222222
0.86,6.677777778
1,6.111111111
0.94,4.761111111
1,7.222222222
0.93,9.822222222
0.82,12.84444444
0.72,16.11111111
0.63,17.22222222
0.63,17.17222222
0.63,17.22222222
0.72,16.11111111
0.77,13.95555556
0.86,11.11111111
0.93,10
0.93,7.872222222
1,6.055555556
0.96,7.444444444
0.96,6.022222222
0.96,6.805555556
0.82,-2.272222222
0.72,-2.922222222
0.82,-2.944444444
0.78,-2.933333333
0.83,-2.266666667
0.85,-2.933333333
0.85,-3.611111111
0.86,-2.744444444
0.79,-2.544444444
0.7,-0.972222222
0.65,1.705555556
0.6,3.466666667
0.63,4.177777778
0.56,5.566666667
0.46,5.466666667
0.49,4.033333333
0.54,2.938888889
0.55,2.977777778
0.64,-0.433333333
0.65,-0.872222222
0.67,-1.4
0.67,-2.094444444
0.66,-2.35
0.69,-2.25
0.96,4.877777778
1,3.855555556
0.96,3.594444444
0.96,3.594444444
0.96,3.216666667
1,2.411111111
0.93,2.411111111
0.94,2.927777778
1,5
1,3.138888889
1,6.094444444
0.93,7.222222222
1,7.222222222
1,6.666666667
1,6.4
1,6.4
1,6.65
1,5.75
1,7.222222222
1,7.172222222
1,6.111111111
1,4.238888889
1,2.883333333
0.96,5.555555556
0.96,5.555555556
0.96,6.805555556
1,2.955555556
1,4.444444444
1,4.477777778
0.93,5
1,3.138888889
1,4.738888889
1,5
1,5
1,6.177777778
0.93,7.222222222
1,7.222222222
0.98,7.655555556
1,5.088888889
1,4.444444444
1,4.122222222
1,3.466666667
1,3.75
1,5.327777778
1,4.444444444
1,5.522222222
0.99,4.366666667
0.96,5.088888889
0.96,6.161111111
0.96,3.888888889
0.96,6.161111111
1,5.522222222
0.96,5.522222222
1,4.444444444
1,4.072222222
0.99,3.8
1,4.072222222
0.93,3.75
0.94,3.944444444
0.93,3.75
0.93,3.75
0.94,3.983333333
0.93,3.75
0.93,3.75
0.94,4.266666667
1,2.411111111
1,5
0.94,4.005555556
0.93,2.411111111
0.96,3.594444444
0.96,2.777777778
0.96,4.444444444
1,3.888888889
1,0.688888889
1,3.888888889
0.96,2.311111111
1,2.111111111
1,1.072222222
1,1.072222222
1,1.311111111
1,1.072222222
1,5
1,4
1,4.444444444
1,5.394444444
0.9,6.294444444
0.83,7.777777778
0.89,6.4
0.93,5.544444444
0.93,5.75
0.93,5.088888889
0.93,5.366666667
0.92,1.833333333
0.92,1.744444444
0.97,1.572222222
0.96,2.311111111
0.96,2.311111111
0.97,4.627777778
0.96,0.405555556
0.96,0.477777778
0.97,1.1
1,1.072222222
1,0.761111111
1,0.494444444
0.93,1.844444444
1,2.411111111
1,3.861111111
1,3.466666667
1,5.75
0.99,6.705555556
0.93,7.383333333
0.86,10
0.95,6.666666667
0.93,7.222222222
1,4.072222222
0.99,5.544444444
1,4.444444444
0.96,4.877777778
0.94,6.35
0.93,6.161111111
0.93,5.088888889
0.9,3.844444444
0.93,6.161111111
0.93,6.805555556
0.93,6.744444444
0.93,4.444444444
0.93,4.072222222
0.93,5.272222222
0.93,7.222222222
0.86,9.011111111
0.74,13.40555556
0.62,15
0.56,16.11111111
0.52,17.06666667
0.52,17.22222222
0.6,15
0.73,12.32777778
0.83,10
0.83,7.383333333
0.89,6.972222222
0.96,5.761111111
0.93,5.761111111
0.93,4.411111111
0.93,3.75
0.86,3.894444444
0.92,3.183333333
0.89,3.594444444
0.92,2.311111111
0.96,1.716666667
0.96,0.527777778
0.96,2.777777778
0.93,-0.188888889
0.96,-0.594444444
0.93,4.072222222
0.78,11.02222222
0.72,12.77777778
0.69,12.77777778
0.64,13.87222222
0.64,13.88888889
0.69,12.77777778
0.8,10.45
0.83,8.888888889
0.86,7.222222222
0.93,5.1
0.86,6.111111111
0.93,5
0.93,3.45
0.96,2.955555556
0.93,4.238888889
0.8,7.105555556
0.96,2.955555556
0.96,4.444444444
0.92,2.955555556
0.92,1.833333333
0.96,1.027777778
0.96,0.638888889
0.92,1.833333333
0.93,5.75
0.88,7.311111111
0.74,12.22222222
0.67,13.88888889
0.66,13.92222222
0.67,13.88888889
0.72,12.77777778
0.74,12.27222222
0.74,12.22222222
0.8,11.11111111
0.83,10.05
0.83,8.705555556
0.8,8.438888889
0.82,8.7
0.89,8.333333333
0.86,8.888888889
0.94,2.755555556
0.83,8.888888889
0.83,7.444444444
0.84,6.672222222
0.96,6.4
0.89,6.4
0.93,7.344444444
0.96,6.4
0.89,8.888888889
0.86,10.01666667
0.8,11.11111111
0.86,10
0.93,10.08888889
0.93,10
0.89,5.1
0.9,4.777777778
0.93,4.577777778
0.93,6.111111111
0.93,2.644444444
0.92,0.761111111
0.92,1.072222222
0.92,1.727777778
0.92,2.777777778
0.92,1.027777778
0.93,1.15
0.96,0.555555556
0.96,-0.255555556
0.96,-3.094444444
1,-2.733333333
1,-3.972222222
1,-3.633333333
0.92,-1.844444444
0.92,0.222222222
0.93,2.05
0.83,4.327777778
0.83,7.305555556
0.72,11.14444444
0.83,7.988888889
0.83,7.622222222
0.89,6.611111111
0.93,5.088888889
0.93,3.466666667
0.93,3.916666667
0.93,3.75
0.96,3.594444444
0.96,2.4
0.96,2.411111111
0.67,-2.25
0.77,-0.111111111
0.69,-2.933333333
0.69,-2.933333333
0.67,-2.377777778
0.69,-3.483333333
0.69,-3.483333333
0.64,-2.638888889
0.64,-2.544444444
0.61,-1.155555556
0.57,0.177777778
0.6,1.377777778
0.62,0.222222222
0.61,0.366666667
0.57,-0.011111111
0.62,0.477777778
0.6,1.711111111
0.64,1.833333333
0.82,-0.594444444
0.76,-0.277777778
0.76,-0.594444444
0.76,1.027777778
0.79,0.855555556
0.79,0.388888889
0.96,1.844444444
0.66,10.38888889
0.89,0.683333333
0.89,0.272222222
0.92,0.061111111
0.86,0.794444444
0.86,1.377777778
0.8,2.116666667
0.76,3.9
0.77,6.777777778
0.71,11.06111111
0.71,11.11111111
0.72,12.22222222
0.69,12.79444444
0.69,12.77777778
0.72,12.22222222
0.73,12.13333333
0.72,12.22222222
0.66,12.22222222
0.66,11.16111111
0.66,11.11111111
0.66,11.11111111
0.63,11.11111111
0.61,11.66666667
0.79,-0.933333333
0.9,1.45
0.82,-0.255555556
0.82,1.666666667
0.81,-0.216666667
0.79,2.222222222
0.79,2.222222222
0.79,2.205555556
0.82,0.527777778
0.76,1.427777778
0.81,0.783333333
0.82,0.222222222
0.82,1.377777778
0.75,-0.227777778
0.76,0.222222222
0.82,-1.4
0.82,-1
0.82,-0.266666667
0.82,0.527777778
0.83,1.661111111
0.89,0.527777778
0.89,1.027777778
0.9,0
0.89,0.405555556
0.89,1.072222222
0.9,5.866666667
0.89,1.744444444
0.92,2.955555556
0.93,2.011111111
0.93,2.75
0.93,5
0.93,3.066666667
1,5
0.93,6.111111111
0.93,7.172222222
0.89,6.055555556
0.93,5.394444444
0.89,5.877777778
0.89,6.055555556
0.86,5.088888889
0.86,5.661111111
0.86,6.111111111
0.86,6.111111111
0.87,4.488888889
0.86,5.422222222
0.89,6.111111111
0.9,6.094444444
0.89,6.111111111
0.89,6.111111111
0.93,7.477777778
0.93,4.877777778
0.93,3.75
0.96,4.866666667
0.93,5.088888889
0.86,4.355555556
0.87,4.544444444
0.93,4.355555556
0.89,4.327777778
0.89,5.305555556
0.89,5.894444444
0.88,7
0.87,7.916666667
0.93,6.627777778
0.93,6.233333333
0.94,6.338888889
0.96,5.044444444
0.93,7.1
0.93,7.022222222
0.93,8.705555556
0.96,7.311111111
0.9,10.50555556
0.89,10.55555556
0.93,8.438888889
0.93,9.111111111
0.93,7.988888889
0.93,7.988888889
0.93,7.361111111
0.93,7.1
0.93,7.383333333
0.93,7.627777778
0.93,6.627777778
0.93,6.627777778
0.93,7.194444444
0.86,7.988888889
0.83,7.8
0.87,7.744444444
0.89,6.85
0.89,7.705555556
0.93,7.8
0.89,8.888888889
0.89,8.888888889
0.96,7.866666667
0.96,7.777777778
0.93,7.777777778
0.96,6.944444444
0.93,8.088888889
0.93,8.088888889
0.96,12.23888889
0.96,7.444444444
0.96,6.627777778
0.94,7.805555556
0.93,8.705555556
1,7.1
1,7.188888889
0.93,7.988888889
0.93,8.205555556
0.93,10.13888889
0.93,11.11111111
0.93,11.11111111
0.94,12.22222222
0.96,12.77777778
0.96,12.77777778
0.96,12.84444444
0.96,12.77777778
0.96,12.77777778
0.96,12.88333333
0.9,13.88888889
0.93,13.33333333
0.93,12.86666667
0.9,13.33333333
0.93,12.77777778
0.93,11.26666667
0.93,12.77777778
0.96,12.22222222
0.93,11.56111111
0.93,11.11111111
0.93,11.11111111
0.93,10.90555556
1,8.438888889
0.93,11.11111111
0.93,11.12777778
0.83,12.77777778
0.72,13.88888889
0.57,15.93888889
0.56,16.11111111
0.62,15
0.66,14.01111111
0.74,12.22222222
0.8,11.11111111
0.85,10.26111111
0.83,8.705555556
0.89,8.088888889
0.89,10.22222222
0.93,10.55555556
0.86,11.66666667
0.86,11.66666667
0.82,15.15555556
0.86,10.55555556
0.89,10.55555556
0.84,11.66666667
0.86,11.11111111
0.8,12.22222222
0.79,12.67222222
0.63,17.22222222
0.53,20
0.46,22.17222222
0.39,25
0.36,26.11111111
0.39,25.98888889
0.36,26.11111111
0.42,25
0.44,23.99444444
